QueryID	Q0	DocID	Rank	Score	RunID
15	Q0	889253	1	1.0	run15
15	Q0	889251	2	1.0	run15
15	Q0	889249	3	1.0	run15
15	Q0	889248	4	1.0	run15
15	Q0	889247	5	1.0	run15
15	Q0	889244	6	1.0	run15
15	Q0	889240	7	1.0	run15
15	Q0	889239	8	1.0	run15
15	Q0	889237	9	1.0	run15
15	Q0	889236	10	1.0	run15
15	Q0	889234	11	1.0	run15
15	Q0	889233	12	1.0	run15
15	Q0	889232	13	1.0	run15
15	Q0	889231	14	1.0	run15
15	Q0	889230	15	1.0	run15
15	Q0	889229	16	1.0	run15
15	Q0	889228	17	1.0	run15
15	Q0	889226	18	1.0	run15
15	Q0	889225	19	1.0	run15
15	Q0	889224	20	1.0	run15
15	Q0	889223	21	1.0	run15
15	Q0	889221	22	1.0	run15
15	Q0	889219	23	1.0	run15
15	Q0	889218	24	1.0	run15
15	Q0	889217	25	1.0	run15
15	Q0	889216	26	1.0	run15
15	Q0	889215	27	1.0	run15
15	Q0	889213	28	1.0	run15
15	Q0	889212	29	1.0	run15
15	Q0	889210	30	1.0	run15
15	Q0	889209	31	1.0	run15
15	Q0	889208	32	1.0	run15
15	Q0	889207	33	1.0	run15
15	Q0	889205	34	1.0	run15
15	Q0	889201	35	1.0	run15
15	Q0	889197	36	1.0	run15
15	Q0	889194	37	1.0	run15
15	Q0	889191	38	1.0	run15
15	Q0	889189	39	1.0	run15
15	Q0	889188	40	1.0	run15
15	Q0	889187	41	1.0	run15
15	Q0	889185	42	1.0	run15
15	Q0	870087	43	1.0	run15
15	Q0	853949	44	1.0	run15
15	Q0	843657	45	1.0	run15
15	Q0	702192	46	1.0	run15
15	Q0	688933	47	1.0	run15
15	Q0	682443	48	1.0	run15
15	Q0	626199	49	1.0	run15
15	Q0	603838	50	1.0	run15
15	Q0	564692	51	1.0	run15
15	Q0	564691	52	1.0	run15
15	Q0	550775	53	1.0	run15
15	Q0	480809	54	1.0	run15
15	Q0	374290	55	1.0	run15
15	Q0	345613	56	1.0	run15
15	Q0	331543	57	1.0	run15
15	Q0	324423	58	1.0	run15
15	Q0	324422	59	1.0	run15
15	Q0	317475	60	1.0	run15
15	Q0	313800	61	1.0	run15
15	Q0	313798	62	1.0	run15
15	Q0	311680	63	1.0	run15
15	Q0	280911	64	1.0	run15
15	Q0	234491	65	1.0	run15
15	Q0	218501	66	1.0	run15
15	Q0	216933	67	1.0	run15
15	Q0	159469	68	1.0	run15
15	Q0	32984	69	1.0	run15
15	Q0	26189	70	1.0	run15
15	Q0	20820	71	1.0	run15
15	Q0	20819	72	1.0	run15
15	Q0	20818	73	1.0	run15
15	Q0	14133	74	1.0	run15
