QueryID	Q0	DocID	Rank	Score	RunID
100	Q0	888685	1	66.0	run100
100	Q0	489548	2	66.0	run100
100	Q0	701987	3	61.0	run100
100	Q0	171622	4	57.0	run100
100	Q0	322270	5	22.0	run100
100	Q0	1767	6	19.0	run100
100	Q0	624991	7	18.0	run100
100	Q0	444151	8	18.0	run100
100	Q0	443165	9	18.0	run100
100	Q0	54309	10	18.0	run100
100	Q0	888718	11	16.0	run100
100	Q0	888717	12	16.0	run100
100	Q0	888715	13	16.0	run100
100	Q0	888714	14	16.0	run100
100	Q0	888709	15	16.0	run100
100	Q0	888708	16	16.0	run100
100	Q0	888704	17	16.0	run100
100	Q0	888702	18	16.0	run100
100	Q0	888700	19	16.0	run100
100	Q0	888699	20	16.0	run100
100	Q0	888698	21	16.0	run100
100	Q0	888694	22	16.0	run100
100	Q0	888688	23	16.0	run100
100	Q0	888686	24	16.0	run100
100	Q0	888683	25	16.0	run100
100	Q0	888680	26	16.0	run100
100	Q0	888677	27	16.0	run100
100	Q0	888675	28	16.0	run100
100	Q0	888674	29	16.0	run100
100	Q0	888672	30	16.0	run100
100	Q0	888671	31	16.0	run100
100	Q0	888670	32	16.0	run100
100	Q0	888667	33	16.0	run100
100	Q0	888666	34	16.0	run100
100	Q0	888663	35	16.0	run100
100	Q0	888660	36	16.0	run100
100	Q0	888659	37	16.0	run100
100	Q0	888658	38	16.0	run100
100	Q0	888657	39	16.0	run100
100	Q0	888656	40	16.0	run100
100	Q0	888654	41	16.0	run100
100	Q0	888652	42	16.0	run100
100	Q0	888650	43	16.0	run100
100	Q0	888647	44	16.0	run100
100	Q0	888644	45	16.0	run100
100	Q0	888643	46	16.0	run100
100	Q0	888642	47	16.0	run100
100	Q0	888641	48	16.0	run100
100	Q0	514408	49	16.0	run100
100	Q0	471806	50	16.0	run100
100	Q0	368450	51	16.0	run100
100	Q0	316035	52	16.0	run100
100	Q0	144022	53	16.0	run100
100	Q0	61597	54	16.0	run100
100	Q0	710558	55	15.0	run100
100	Q0	614946	56	15.0	run100
100	Q0	579301	57	15.0	run100
100	Q0	347290	58	15.0	run100
100	Q0	324078	59	15.0	run100
100	Q0	307317	60	15.0	run100
100	Q0	623639	61	14.0	run100
100	Q0	593385	62	14.0	run100
100	Q0	465929	63	14.0	run100
100	Q0	423737	64	14.0	run100
100	Q0	8575	65	14.0	run100
100	Q0	472531	66	13.0	run100
100	Q0	804034	67	12.0	run100
100	Q0	721625	68	12.0	run100
100	Q0	496969	69	12.0	run100
100	Q0	393022	70	12.0	run100
100	Q0	352208	71	12.0	run100
100	Q0	100210	72	12.0	run100
100	Q0	22224	73	12.0	run100
100	Q0	391281	74	11.0	run100
100	Q0	281316	75	11.0	run100
100	Q0	88611	76	11.0	run100
100	Q0	690737	77	10.0	run100
100	Q0	523530	78	10.0	run100
100	Q0	418225	79	10.0	run100
100	Q0	352560	80	10.0	run100
100	Q0	339802	81	10.0	run100
100	Q0	286562	82	10.0	run100
100	Q0	31749	83	10.0	run100
100	Q0	888712	84	9.0	run100
100	Q0	888710	85	9.0	run100
100	Q0	731550	86	9.0	run100
100	Q0	637232	87	9.0	run100
100	Q0	343401	88	9.0	run100
100	Q0	339803	89	9.0	run100
100	Q0	219304	90	9.0	run100
100	Q0	40207	91	9.0	run100
100	Q0	8578	92	9.0	run100
100	Q0	888696	93	8.0	run100
100	Q0	888664	94	8.0	run100
100	Q0	724428	95	8.0	run100
100	Q0	495184	96	8.0	run100
100	Q0	270909	97	8.0	run100
100	Q0	7038	98	8.0	run100
100	Q0	369253	99	7.0	run100
100	Q0	357419	100	7.0	run100
100	Q0	336438	101	7.0	run100
100	Q0	314120	102	7.0	run100
100	Q0	178546	103	7.0	run100
100	Q0	142986	104	7.0	run100
100	Q0	8574	105	7.0	run100
100	Q0	808494	106	6.0	run100
100	Q0	748758	107	6.0	run100
100	Q0	718304	108	6.0	run100
100	Q0	679741	109	6.0	run100
100	Q0	505378	110	6.0	run100
100	Q0	464722	111	6.0	run100
100	Q0	424028	112	6.0	run100
100	Q0	388384	113	6.0	run100
100	Q0	290053	114	6.0	run100
100	Q0	111994	115	6.0	run100
100	Q0	888706	116	5.0	run100
100	Q0	888697	117	5.0	run100
100	Q0	888695	118	5.0	run100
100	Q0	888681	119	5.0	run100
100	Q0	888673	120	5.0	run100
100	Q0	888669	121	5.0	run100
100	Q0	888668	122	5.0	run100
100	Q0	888662	123	5.0	run100
100	Q0	888661	124	5.0	run100
100	Q0	888655	125	5.0	run100
100	Q0	888649	126	5.0	run100
100	Q0	824757	127	5.0	run100
100	Q0	808618	128	5.0	run100
100	Q0	740067	129	5.0	run100
100	Q0	726871	130	5.0	run100
100	Q0	686360	131	5.0	run100
100	Q0	674266	132	5.0	run100
100	Q0	645156	133	5.0	run100
100	Q0	636351	134	5.0	run100
100	Q0	616485	135	5.0	run100
100	Q0	540014	136	5.0	run100
100	Q0	520400	137	5.0	run100
100	Q0	518368	138	5.0	run100
100	Q0	508411	139	5.0	run100
100	Q0	501937	140	5.0	run100
100	Q0	397346	141	5.0	run100
100	Q0	396081	142	5.0	run100
100	Q0	363826	143	5.0	run100
100	Q0	339210	144	5.0	run100
100	Q0	307146	145	5.0	run100
100	Q0	291764	146	5.0	run100
100	Q0	290090	147	5.0	run100
100	Q0	285068	148	5.0	run100
100	Q0	266035	149	5.0	run100
100	Q0	263866	150	5.0	run100
100	Q0	220487	151	5.0	run100
100	Q0	192195	152	5.0	run100
100	Q0	182398	153	5.0	run100
100	Q0	161328	154	5.0	run100
100	Q0	161295	155	5.0	run100
100	Q0	159713	156	5.0	run100
100	Q0	152559	157	5.0	run100
100	Q0	121009	158	5.0	run100
100	Q0	888705	159	4.0	run100
100	Q0	888691	160	4.0	run100
100	Q0	888281	161	4.0	run100
100	Q0	886675	162	4.0	run100
100	Q0	886634	163	4.0	run100
100	Q0	883493	164	4.0	run100
100	Q0	883359	165	4.0	run100
100	Q0	880767	166	4.0	run100
100	Q0	874207	167	4.0	run100
100	Q0	871694	168	4.0	run100
100	Q0	861514	169	4.0	run100
100	Q0	853186	170	4.0	run100
100	Q0	849320	171	4.0	run100
100	Q0	836486	172	4.0	run100
100	Q0	836413	173	4.0	run100
100	Q0	835926	174	4.0	run100
100	Q0	830752	175	4.0	run100
100	Q0	820422	176	4.0	run100
100	Q0	819268	177	4.0	run100
100	Q0	815636	178	4.0	run100
100	Q0	815268	179	4.0	run100
100	Q0	797841	180	4.0	run100
100	Q0	787741	181	4.0	run100
100	Q0	780055	182	4.0	run100
100	Q0	776903	183	4.0	run100
100	Q0	775740	184	4.0	run100
100	Q0	773586	185	4.0	run100
100	Q0	772181	186	4.0	run100
100	Q0	772155	187	4.0	run100
100	Q0	757355	188	4.0	run100
100	Q0	708320	189	4.0	run100
100	Q0	708319	190	4.0	run100
100	Q0	707661	191	4.0	run100
100	Q0	692242	192	4.0	run100
100	Q0	689102	193	4.0	run100
100	Q0	687307	194	4.0	run100
100	Q0	680109	195	4.0	run100
100	Q0	670000	196	4.0	run100
100	Q0	659070	197	4.0	run100
100	Q0	636015	198	4.0	run100
100	Q0	624473	199	4.0	run100
100	Q0	610114	200	4.0	run100
100	Q0	610019	201	4.0	run100
100	Q0	608572	202	4.0	run100
100	Q0	599896	203	4.0	run100
100	Q0	597761	204	4.0	run100
100	Q0	593912	205	4.0	run100
100	Q0	592417	206	4.0	run100
100	Q0	592416	207	4.0	run100
100	Q0	586792	208	4.0	run100
100	Q0	576809	209	4.0	run100
100	Q0	573434	210	4.0	run100
100	Q0	567986	211	4.0	run100
100	Q0	554264	212	4.0	run100
100	Q0	531809	213	4.0	run100
100	Q0	520533	214	4.0	run100
100	Q0	519822	215	4.0	run100
100	Q0	518670	216	4.0	run100
100	Q0	508314	217	4.0	run100
100	Q0	506279	218	4.0	run100
100	Q0	503263	219	4.0	run100
100	Q0	500455	220	4.0	run100
100	Q0	495813	221	4.0	run100
100	Q0	486131	222	4.0	run100
