QueryID	Q0	DocID	Rank	Score	RunID
80	Q0	690289	1	9.0	run80
80	Q0	719816	2	3.0	run80
80	Q0	599558	3	3.0	run80
80	Q0	535077	4	3.0	run80
80	Q0	293340	5	3.0	run80
80	Q0	887545	6	2.0	run80
80	Q0	882129	7	2.0	run80
80	Q0	801189	8	2.0	run80
80	Q0	712776	9	2.0	run80
80	Q0	616251	10	2.0	run80
80	Q0	589438	11	2.0	run80
80	Q0	588523	12	2.0	run80
80	Q0	544890	13	2.0	run80
80	Q0	518368	14	2.0	run80
80	Q0	426870	15	2.0	run80
80	Q0	376681	16	2.0	run80
80	Q0	350876	17	2.0	run80
80	Q0	347231	18	2.0	run80
80	Q0	337497	19	2.0	run80
80	Q0	333970	20	2.0	run80
80	Q0	333315	21	2.0	run80
80	Q0	322164	22	2.0	run80
80	Q0	287723	23	2.0	run80
80	Q0	273204	24	2.0	run80
80	Q0	250366	25	2.0	run80
80	Q0	183409	26	2.0	run80
80	Q0	157524	27	2.0	run80
80	Q0	150396	28	2.0	run80
80	Q0	136306	29	2.0	run80
80	Q0	135820	30	2.0	run80
80	Q0	95226	31	2.0	run80
80	Q0	86150	32	2.0	run80
80	Q0	83880	33	2.0	run80
80	Q0	72600	34	2.0	run80
80	Q0	67703	35	2.0	run80
80	Q0	29705	36	2.0	run80
80	Q0	887056	37	1.0	run80
80	Q0	886019	38	1.0	run80
80	Q0	882442	39	1.0	run80
80	Q0	881021	40	1.0	run80
80	Q0	880342	41	1.0	run80
80	Q0	878332	42	1.0	run80
80	Q0	878331	43	1.0	run80
80	Q0	878156	44	1.0	run80
80	Q0	874918	45	1.0	run80
80	Q0	874917	46	1.0	run80
80	Q0	874916	47	1.0	run80
80	Q0	873633	48	1.0	run80
80	Q0	872543	49	1.0	run80
80	Q0	871419	50	1.0	run80
80	Q0	869401	51	1.0	run80
80	Q0	867907	52	1.0	run80
80	Q0	867038	53	1.0	run80
80	Q0	866970	54	1.0	run80
80	Q0	864440	55	1.0	run80
80	Q0	864438	56	1.0	run80
80	Q0	861125	57	1.0	run80
80	Q0	861124	58	1.0	run80
80	Q0	860882	59	1.0	run80
80	Q0	860784	60	1.0	run80
80	Q0	859587	61	1.0	run80
80	Q0	859080	62	1.0	run80
80	Q0	859033	63	1.0	run80
80	Q0	858965	64	1.0	run80
80	Q0	857604	65	1.0	run80
80	Q0	857603	66	1.0	run80
80	Q0	854161	67	1.0	run80
80	Q0	854160	68	1.0	run80
80	Q0	850605	69	1.0	run80
80	Q0	850604	70	1.0	run80
80	Q0	850603	71	1.0	run80
80	Q0	848734	72	1.0	run80
80	Q0	847123	73	1.0	run80
80	Q0	845536	74	1.0	run80
80	Q0	844449	75	1.0	run80
80	Q0	843682	76	1.0	run80
80	Q0	840708	77	1.0	run80
80	Q0	840375	78	1.0	run80
80	Q0	840164	79	1.0	run80
80	Q0	840163	80	1.0	run80
80	Q0	840159	81	1.0	run80
80	Q0	840014	82	1.0	run80
80	Q0	838357	83	1.0	run80
80	Q0	836850	84	1.0	run80
80	Q0	833238	85	1.0	run80
80	Q0	833236	86	1.0	run80
80	Q0	832282	87	1.0	run80
80	Q0	829675	88	1.0	run80
80	Q0	829413	89	1.0	run80
80	Q0	828896	90	1.0	run80
80	Q0	828669	91	1.0	run80
80	Q0	827228	92	1.0	run80
80	Q0	826413	93	1.0	run80
80	Q0	826412	94	1.0	run80
80	Q0	826411	95	1.0	run80
80	Q0	825600	96	1.0	run80
80	Q0	822920	97	1.0	run80
80	Q0	822919	98	1.0	run80
80	Q0	819495	99	1.0	run80
80	Q0	819494	100	1.0	run80
80	Q0	817357	101	1.0	run80
80	Q0	816864	102	1.0	run80
80	Q0	816808	103	1.0	run80
80	Q0	815984	104	1.0	run80
80	Q0	812569	105	1.0	run80
80	Q0	812568	106	1.0	run80
80	Q0	808518	107	1.0	run80
80	Q0	808255	108	1.0	run80
80	Q0	806226	109	1.0	run80
80	Q0	797625	110	1.0	run80
80	Q0	793648	111	1.0	run80
80	Q0	791911	112	1.0	run80
80	Q0	790273	113	1.0	run80
80	Q0	790237	114	1.0	run80
80	Q0	785911	115	1.0	run80
80	Q0	782490	116	1.0	run80
80	Q0	782316	117	1.0	run80
80	Q0	778594	118	1.0	run80
80	Q0	776960	119	1.0	run80
80	Q0	770853	120	1.0	run80
80	Q0	770024	121	1.0	run80
80	Q0	767787	122	1.0	run80
80	Q0	763104	123	1.0	run80
80	Q0	762756	124	1.0	run80
80	Q0	762628	125	1.0	run80
80	Q0	740570	126	1.0	run80
80	Q0	733755	127	1.0	run80
80	Q0	731510	128	1.0	run80
80	Q0	729282	129	1.0	run80
80	Q0	729181	130	1.0	run80
80	Q0	725681	131	1.0	run80
80	Q0	725524	132	1.0	run80
80	Q0	725068	133	1.0	run80
80	Q0	724718	134	1.0	run80
80	Q0	722820	135	1.0	run80
80	Q0	719815	136	1.0	run80
80	Q0	719314	137	1.0	run80
80	Q0	717996	138	1.0	run80
80	Q0	717159	139	1.0	run80
80	Q0	716720	140	1.0	run80
80	Q0	716178	141	1.0	run80
80	Q0	715774	142	1.0	run80
80	Q0	713073	143	1.0	run80
80	Q0	710001	144	1.0	run80
80	Q0	706982	145	1.0	run80
80	Q0	703027	146	1.0	run80
80	Q0	703026	147	1.0	run80
80	Q0	702906	148	1.0	run80
80	Q0	693901	149	1.0	run80
80	Q0	692628	150	1.0	run80
80	Q0	691512	151	1.0	run80
80	Q0	690212	152	1.0	run80
80	Q0	690023	153	1.0	run80
80	Q0	689898	154	1.0	run80
80	Q0	689882	155	1.0	run80
80	Q0	688833	156	1.0	run80
80	Q0	686295	157	1.0	run80
80	Q0	686046	158	1.0	run80
80	Q0	685488	159	1.0	run80
80	Q0	684142	160	1.0	run80
80	Q0	683507	161	1.0	run80
80	Q0	683154	162	1.0	run80
80	Q0	682631	163	1.0	run80
80	Q0	682527	164	1.0	run80
80	Q0	680781	165	1.0	run80
80	Q0	673184	166	1.0	run80
80	Q0	673105	167	1.0	run80
80	Q0	673026	168	1.0	run80
80	Q0	664637	169	1.0	run80
80	Q0	662708	170	1.0	run80
80	Q0	659213	171	1.0	run80
80	Q0	658753	172	1.0	run80
80	Q0	658530	173	1.0	run80
80	Q0	653904	174	1.0	run80
80	Q0	651629	175	1.0	run80
80	Q0	649677	176	1.0	run80
80	Q0	649626	177	1.0	run80
80	Q0	649008	178	1.0	run80
80	Q0	646634	179	1.0	run80
80	Q0	641665	180	1.0	run80
80	Q0	638013	181	1.0	run80
80	Q0	628550	182	1.0	run80
80	Q0	626222	183	1.0	run80
80	Q0	625886	184	1.0	run80
80	Q0	623126	185	1.0	run80
80	Q0	622757	186	1.0	run80
80	Q0	618272	187	1.0	run80
80	Q0	616668	188	1.0	run80
80	Q0	615788	189	1.0	run80
80	Q0	609306	190	1.0	run80
80	Q0	607771	191	1.0	run80
80	Q0	601247	192	1.0	run80
80	Q0	598995	193	1.0	run80
80	Q0	594307	194	1.0	run80
80	Q0	592466	195	1.0	run80
80	Q0	592343	196	1.0	run80
80	Q0	590619	197	1.0	run80
80	Q0	590029	198	1.0	run80
80	Q0	585448	199	1.0	run80
80	Q0	582597	200	1.0	run80
80	Q0	580894	201	1.0	run80
80	Q0	580152	202	1.0	run80
80	Q0	578542	203	1.0	run80
80	Q0	577057	204	1.0	run80
80	Q0	576683	205	1.0	run80
80	Q0	570921	206	1.0	run80
80	Q0	565532	207	1.0	run80
80	Q0	562770	208	1.0	run80
80	Q0	561873	209	1.0	run80
80	Q0	552920	210	1.0	run80
80	Q0	551074	211	1.0	run80
80	Q0	550325	212	1.0	run80
80	Q0	545342	213	1.0	run80
80	Q0	545213	214	1.0	run80
80	Q0	543727	215	1.0	run80
80	Q0	543211	216	1.0	run80
80	Q0	543017	217	1.0	run80
80	Q0	540217	218	1.0	run80
80	Q0	538963	219	1.0	run80
80	Q0	538869	220	1.0	run80
80	Q0	532738	221	1.0	run80
80	Q0	532380	222	1.0	run80
80	Q0	530042	223	1.0	run80
80	Q0	529630	224	1.0	run80
80	Q0	524857	225	1.0	run80
80	Q0	523322	226	1.0	run80
80	Q0	522578	227	1.0	run80
80	Q0	519166	228	1.0	run80
80	Q0	517343	229	1.0	run80
80	Q0	517303	230	1.0	run80
80	Q0	514484	231	1.0	run80
80	Q0	513714	232	1.0	run80
80	Q0	512842	233	1.0	run80
80	Q0	512358	234	1.0	run80
80	Q0	507402	235	1.0	run80
80	Q0	507180	236	1.0	run80
80	Q0	507018	237	1.0	run80
80	Q0	506972	238	1.0	run80
80	Q0	505295	239	1.0	run80
80	Q0	504991	240	1.0	run80
80	Q0	502825	241	1.0	run80
80	Q0	501548	242	1.0	run80
80	Q0	501398	243	1.0	run80
80	Q0	499665	244	1.0	run80
80	Q0	498865	245	1.0	run80
80	Q0	496033	246	1.0	run80
80	Q0	495599	247	1.0	run80
80	Q0	494179	248	1.0	run80
80	Q0	493713	249	1.0	run80
80	Q0	493294	250	1.0	run80
80	Q0	487080	251	1.0	run80
80	Q0	486216	252	1.0	run80
80	Q0	483784	253	1.0	run80
80	Q0	482329	254	1.0	run80
80	Q0	482150	255	1.0	run80
80	Q0	481310	256	1.0	run80
80	Q0	474227	257	1.0	run80
80	Q0	469160	258	1.0	run80
80	Q0	462639	259	1.0	run80
80	Q0	458865	260	1.0	run80
80	Q0	449518	261	1.0	run80
80	Q0	447811	262	1.0	run80
80	Q0	446325	263	1.0	run80
80	Q0	438386	264	1.0	run80
80	Q0	437419	265	1.0	run80
80	Q0	434705	266	1.0	run80
80	Q0	434004	267	1.0	run80
80	Q0	426385	268	1.0	run80
80	Q0	422444	269	1.0	run80
80	Q0	419787	270	1.0	run80
80	Q0	415551	271	1.0	run80
80	Q0	412796	272	1.0	run80
80	Q0	407356	273	1.0	run80
80	Q0	401008	274	1.0	run80
80	Q0	395401	275	1.0	run80
80	Q0	394170	276	1.0	run80
80	Q0	393309	277	1.0	run80
80	Q0	390251	278	1.0	run80
80	Q0	386859	279	1.0	run80
80	Q0	382593	280	1.0	run80
80	Q0	373517	281	1.0	run80
80	Q0	370984	282	1.0	run80
80	Q0	367929	283	1.0	run80
80	Q0	367416	284	1.0	run80
80	Q0	367262	285	1.0	run80
80	Q0	366968	286	1.0	run80
80	Q0	365907	287	1.0	run80
80	Q0	365768	288	1.0	run80
80	Q0	365400	289	1.0	run80
80	Q0	365365	290	1.0	run80
80	Q0	362305	291	1.0	run80
80	Q0	361652	292	1.0	run80
80	Q0	361370	293	1.0	run80
80	Q0	358652	294	1.0	run80
80	Q0	357608	295	1.0	run80
80	Q0	352496	296	1.0	run80
80	Q0	351245	297	1.0	run80
80	Q0	351201	298	1.0	run80
80	Q0	349045	299	1.0	run80
80	Q0	348806	300	1.0	run80
80	Q0	346330	301	1.0	run80
80	Q0	346202	302	1.0	run80
80	Q0	341757	303	1.0	run80
80	Q0	338132	304	1.0	run80
80	Q0	335972	305	1.0	run80
80	Q0	334823	306	1.0	run80
80	Q0	332583	307	1.0	run80
80	Q0	331861	308	1.0	run80
80	Q0	331143	309	1.0	run80
80	Q0	330977	310	1.0	run80
80	Q0	325226	311	1.0	run80
80	Q0	325195	312	1.0	run80
80	Q0	324081	313	1.0	run80
80	Q0	323729	314	1.0	run80
80	Q0	320035	315	1.0	run80
80	Q0	317128	316	1.0	run80
80	Q0	315522	317	1.0	run80
80	Q0	314390	318	1.0	run80
80	Q0	312730	319	1.0	run80
80	Q0	301492	320	1.0	run80
80	Q0	297378	321	1.0	run80
80	Q0	290593	322	1.0	run80
80	Q0	288579	323	1.0	run80
80	Q0	283268	324	1.0	run80
80	Q0	280855	325	1.0	run80
80	Q0	279059	326	1.0	run80
80	Q0	275334	327	1.0	run80
80	Q0	270729	328	1.0	run80
80	Q0	267266	329	1.0	run80
80	Q0	266853	330	1.0	run80
80	Q0	263263	331	1.0	run80
80	Q0	259216	332	1.0	run80
80	Q0	256782	333	1.0	run80
80	Q0	255791	334	1.0	run80
80	Q0	254537	335	1.0	run80
