QueryID	Q0	DocID	Rank	Score	RunID
97	Q0	760014	1	306.0	run97
97	Q0	630640	2	305.0	run97
97	Q0	122796	3	252.0	run97
97	Q0	518664	4	250.0	run97
97	Q0	133899	5	249.0	run97
97	Q0	126939	6	249.0	run97
97	Q0	106398	7	249.0	run97
97	Q0	65857	8	249.0	run97
97	Q0	532198	9	179.0	run97
97	Q0	328087	10	114.0	run97
97	Q0	360998	11	102.0	run97
97	Q0	149135	12	102.0	run97
97	Q0	131464	13	102.0	run97
97	Q0	97324	14	102.0	run97
97	Q0	448213	15	96.0	run97
97	Q0	384871	16	96.0	run97
97	Q0	482259	17	93.0	run97
97	Q0	133898	18	93.0	run97
97	Q0	92935	19	93.0	run97
97	Q0	751848	20	90.0	run97
97	Q0	56394	21	90.0	run97
97	Q0	395918	22	88.0	run97
97	Q0	632428	23	87.0	run97
97	Q0	335808	24	84.0	run97
97	Q0	264108	25	83.0	run97
97	Q0	535830	26	82.0	run97
97	Q0	59189	27	82.0	run97
97	Q0	697441	28	81.0	run97
97	Q0	671236	29	81.0	run97
97	Q0	740989	30	78.0	run97
97	Q0	459460	31	76.0	run97
97	Q0	630646	32	75.0	run97
97	Q0	475491	33	73.0	run97
97	Q0	296662	34	73.0	run97
97	Q0	74704	35	73.0	run97
97	Q0	773967	36	70.0	run97
97	Q0	486527	37	69.0	run97
97	Q0	210108	38	69.0	run97
97	Q0	124629	39	68.0	run97
97	Q0	43429	40	68.0	run97
97	Q0	744625	41	67.0	run97
97	Q0	427563	42	67.0	run97
97	Q0	751845	43	65.0	run97
97	Q0	465726	44	65.0	run97
97	Q0	445119	45	64.0	run97
97	Q0	501187	46	63.0	run97
97	Q0	321800	47	63.0	run97
97	Q0	720152	48	62.0	run97
97	Q0	205311	49	57.0	run97
97	Q0	87950	50	57.0	run97
97	Q0	561282	51	56.0	run97
97	Q0	57201	52	56.0	run97
97	Q0	713987	53	55.0	run97
97	Q0	616159	54	55.0	run97
97	Q0	377189	55	55.0	run97
97	Q0	255508	56	55.0	run97
97	Q0	130547	57	54.0	run97
97	Q0	22995	58	54.0	run97
97	Q0	850652	59	53.0	run97
97	Q0	807991	60	53.0	run97
97	Q0	759240	61	53.0	run97
97	Q0	757874	62	53.0	run97
97	Q0	700442	63	53.0	run97
97	Q0	589483	64	53.0	run97
97	Q0	589482	65	53.0	run97
97	Q0	588387	66	53.0	run97
97	Q0	487481	67	53.0	run97
97	Q0	386285	68	53.0	run97
97	Q0	368358	69	53.0	run97
97	Q0	177634	70	53.0	run97
97	Q0	637646	71	52.0	run97
