QueryID	Q0	DocID	Rank	Score	RunID
16	Q0	889324	1	17.0	run16
16	Q0	889316	2	17.0	run16
16	Q0	889298	3	17.0	run16
16	Q0	889308	4	16.0	run16
16	Q0	648740	5	16.0	run16
16	Q0	889311	6	15.0	run16
16	Q0	889306	7	15.0	run16
16	Q0	889304	8	15.0	run16
16	Q0	889302	9	15.0	run16
16	Q0	889299	10	15.0	run16
16	Q0	889326	11	8.0	run16
16	Q0	889313	12	8.0	run16
16	Q0	889303	13	8.0	run16
16	Q0	863944	14	8.0	run16
16	Q0	819574	15	8.0	run16
16	Q0	778267	16	8.0	run16
16	Q0	732692	17	8.0	run16
16	Q0	725087	18	8.0	run16
16	Q0	708003	19	8.0	run16
16	Q0	708002	20	8.0	run16
16	Q0	661465	21	8.0	run16
16	Q0	627951	22	8.0	run16
16	Q0	627950	23	8.0	run16
16	Q0	561524	24	8.0	run16
16	Q0	476097	25	8.0	run16
16	Q0	438648	26	8.0	run16
16	Q0	431375	27	8.0	run16
16	Q0	381677	28	8.0	run16
16	Q0	222560	29	8.0	run16
16	Q0	103136	30	8.0	run16
16	Q0	94953	31	8.0	run16
16	Q0	842492	32	7.0	run16
16	Q0	889328	33	6.0	run16
16	Q0	889319	34	6.0	run16
16	Q0	889318	35	6.0	run16
16	Q0	889317	36	6.0	run16
16	Q0	889312	37	6.0	run16
16	Q0	846806	38	6.0	run16
16	Q0	771732	39	6.0	run16
16	Q0	770119	40	6.0	run16
16	Q0	753306	41	6.0	run16
16	Q0	715921	42	6.0	run16
16	Q0	179152	43	6.0	run16
16	Q0	171906	44	6.0	run16
16	Q0	889322	45	5.0	run16
16	Q0	889297	46	4.0	run16
16	Q0	850787	47	4.0	run16
16	Q0	850163	48	4.0	run16
16	Q0	705523	49	4.0	run16
16	Q0	634057	50	4.0	run16
16	Q0	209046	51	4.0	run16
16	Q0	889321	52	3.0	run16
16	Q0	889301	53	3.0	run16
16	Q0	873666	54	3.0	run16
16	Q0	721221	55	3.0	run16
16	Q0	661464	56	3.0	run16
16	Q0	472390	57	3.0	run16
16	Q0	418806	58	3.0	run16
16	Q0	410377	59	3.0	run16
16	Q0	368565	60	3.0	run16
16	Q0	3378	61	3.0	run16
16	Q0	881896	62	2.0	run16
16	Q0	858189	63	2.0	run16
16	Q0	829912	64	2.0	run16
16	Q0	821371	65	2.0	run16
16	Q0	813621	66	2.0	run16
16	Q0	800440	67	2.0	run16
16	Q0	738635	68	2.0	run16
16	Q0	732693	69	2.0	run16
16	Q0	732690	70	2.0	run16
16	Q0	708001	71	2.0	run16
16	Q0	707961	72	2.0	run16
16	Q0	706808	73	2.0	run16
16	Q0	696782	74	2.0	run16
16	Q0	689952	75	2.0	run16
16	Q0	674576	76	2.0	run16
16	Q0	656960	77	2.0	run16
16	Q0	648739	78	2.0	run16
16	Q0	643665	79	2.0	run16
16	Q0	462725	80	2.0	run16
16	Q0	438548	81	2.0	run16
16	Q0	405718	82	2.0	run16
16	Q0	401781	83	2.0	run16
16	Q0	376684	84	2.0	run16
16	Q0	345253	85	2.0	run16
16	Q0	345106	86	2.0	run16
16	Q0	308986	87	2.0	run16
16	Q0	288373	88	2.0	run16
16	Q0	275019	89	2.0	run16
16	Q0	271205	90	2.0	run16
16	Q0	271141	91	2.0	run16
16	Q0	211752	92	2.0	run16
16	Q0	205355	93	2.0	run16
16	Q0	176538	94	2.0	run16
16	Q0	170395	95	2.0	run16
16	Q0	146048	96	2.0	run16
16	Q0	142102	97	2.0	run16
16	Q0	88072	98	2.0	run16
16	Q0	62525	99	2.0	run16
16	Q0	59268	100	2.0	run16
16	Q0	57836	101	2.0	run16
16	Q0	17520	102	2.0	run16
16	Q0	889949	103	1.0	run16
16	Q0	889888	104	1.0	run16
16	Q0	889877	105	1.0	run16
16	Q0	889327	106	1.0	run16
16	Q0	889325	107	1.0	run16
16	Q0	889323	108	1.0	run16
16	Q0	889320	109	1.0	run16
16	Q0	889315	110	1.0	run16
16	Q0	889314	111	1.0	run16
16	Q0	889309	112	1.0	run16
16	Q0	889305	113	1.0	run16
16	Q0	889300	114	1.0	run16
16	Q0	884277	115	1.0	run16
16	Q0	881626	116	1.0	run16
16	Q0	881483	117	1.0	run16
16	Q0	881424	118	1.0	run16
16	Q0	877946	119	1.0	run16
16	Q0	875859	120	1.0	run16
16	Q0	874447	121	1.0	run16
16	Q0	860581	122	1.0	run16
16	Q0	859955	123	1.0	run16
16	Q0	859760	124	1.0	run16
16	Q0	853696	125	1.0	run16
16	Q0	850164	126	1.0	run16
16	Q0	847264	127	1.0	run16
16	Q0	846776	128	1.0	run16
16	Q0	845808	129	1.0	run16
16	Q0	844078	130	1.0	run16
16	Q0	839848	131	1.0	run16
16	Q0	836352	132	1.0	run16
16	Q0	836267	133	1.0	run16
16	Q0	832776	134	1.0	run16
16	Q0	828631	135	1.0	run16
16	Q0	822467	136	1.0	run16
16	Q0	821793	137	1.0	run16
16	Q0	818984	138	1.0	run16
16	Q0	812219	139	1.0	run16
16	Q0	810398	140	1.0	run16
16	Q0	808525	141	1.0	run16
16	Q0	802064	142	1.0	run16
16	Q0	800252	143	1.0	run16
16	Q0	799946	144	1.0	run16
16	Q0	799396	145	1.0	run16
16	Q0	796668	146	1.0	run16
16	Q0	792181	147	1.0	run16
16	Q0	786587	148	1.0	run16
16	Q0	780552	149	1.0	run16
16	Q0	779958	150	1.0	run16
16	Q0	778023	151	1.0	run16
16	Q0	777854	152	1.0	run16
16	Q0	774859	153	1.0	run16
16	Q0	770634	154	1.0	run16
16	Q0	768945	155	1.0	run16
16	Q0	764524	156	1.0	run16
16	Q0	764523	157	1.0	run16
16	Q0	763176	158	1.0	run16
16	Q0	737341	159	1.0	run16
16	Q0	729759	160	1.0	run16
16	Q0	720039	161	1.0	run16
16	Q0	709735	162	1.0	run16
16	Q0	699989	163	1.0	run16
16	Q0	696233	164	1.0	run16
16	Q0	675500	165	1.0	run16
16	Q0	675286	166	1.0	run16
16	Q0	673331	167	1.0	run16
16	Q0	661466	168	1.0	run16
16	Q0	660909	169	1.0	run16
16	Q0	659370	170	1.0	run16
16	Q0	659311	171	1.0	run16
16	Q0	656066	172	1.0	run16
16	Q0	654879	173	1.0	run16
16	Q0	654104	174	1.0	run16
16	Q0	649797	175	1.0	run16
16	Q0	648737	176	1.0	run16
16	Q0	648654	177	1.0	run16
16	Q0	641776	178	1.0	run16
16	Q0	627949	179	1.0	run16
16	Q0	627792	180	1.0	run16
16	Q0	618308	181	1.0	run16
16	Q0	616866	182	1.0	run16
16	Q0	610298	183	1.0	run16
16	Q0	598928	184	1.0	run16
16	Q0	595560	185	1.0	run16
16	Q0	592905	186	1.0	run16
16	Q0	584945	187	1.0	run16
16	Q0	584078	188	1.0	run16
16	Q0	575927	189	1.0	run16
16	Q0	570984	190	1.0	run16
16	Q0	555581	191	1.0	run16
16	Q0	552829	192	1.0	run16
16	Q0	548067	193	1.0	run16
16	Q0	531960	194	1.0	run16
16	Q0	524731	195	1.0	run16
16	Q0	519150	196	1.0	run16
16	Q0	513329	197	1.0	run16
16	Q0	506584	198	1.0	run16
16	Q0	505812	199	1.0	run16
16	Q0	499986	200	1.0	run16
16	Q0	499426	201	1.0	run16
16	Q0	488061	202	1.0	run16
16	Q0	485617	203	1.0	run16
16	Q0	485598	204	1.0	run16
16	Q0	482364	205	1.0	run16
16	Q0	472562	206	1.0	run16
16	Q0	462498	207	1.0	run16
16	Q0	462064	208	1.0	run16
16	Q0	461765	209	1.0	run16
16	Q0	461683	210	1.0	run16
16	Q0	460360	211	1.0	run16
16	Q0	459588	212	1.0	run16
16	Q0	457443	213	1.0	run16
16	Q0	453656	214	1.0	run16
16	Q0	452833	215	1.0	run16
16	Q0	445598	216	1.0	run16
16	Q0	443717	217	1.0	run16
16	Q0	441136	218	1.0	run16
16	Q0	435092	219	1.0	run16
16	Q0	432416	220	1.0	run16
16	Q0	431848	221	1.0	run16
16	Q0	427517	222	1.0	run16
16	Q0	418700	223	1.0	run16
