QueryID	Q0	DocID	Rank	Score	RunID
101	Q0	538475	1	939.0	run101
101	Q0	518904	2	939.0	run101
101	Q0	500740	3	939.0	run101
101	Q0	888707	4	763.0	run101
101	Q0	888679	5	763.0	run101
101	Q0	888687	6	688.0	run101
101	Q0	888678	7	577.0	run101
101	Q0	888653	8	577.0	run101
101	Q0	363826	9	519.0	run101
101	Q0	616485	10	514.0	run101
101	Q0	397346	11	513.0	run101
101	Q0	182398	12	513.0	run101
101	Q0	888669	13	512.0	run101
101	Q0	888662	14	512.0	run101
101	Q0	888695	15	511.0	run101
101	Q0	888655	16	511.0	run101
101	Q0	888706	17	507.0	run101
101	Q0	888697	18	507.0	run101
101	Q0	888681	19	507.0	run101
101	Q0	888661	20	507.0	run101
101	Q0	396081	21	507.0	run101
101	Q0	220487	22	507.0	run101
101	Q0	192195	23	507.0	run101
101	Q0	159713	24	507.0	run101
101	Q0	152559	25	507.0	run101
101	Q0	888668	26	502.0	run101
101	Q0	888673	27	501.0	run101
101	Q0	636351	28	500.0	run101
101	Q0	459465	29	468.0	run101
101	Q0	586445	30	394.0	run101
101	Q0	308114	31	350.0	run101
101	Q0	888676	32	317.0	run101
101	Q0	130504	33	313.0	run101
101	Q0	888718	34	291.0	run101
101	Q0	888717	35	291.0	run101
101	Q0	888709	36	291.0	run101
101	Q0	888699	37	291.0	run101
101	Q0	888688	38	291.0	run101
101	Q0	888686	39	291.0	run101
101	Q0	888683	40	291.0	run101
101	Q0	888675	41	291.0	run101
101	Q0	888674	42	291.0	run101
101	Q0	888671	43	291.0	run101
101	Q0	888670	44	291.0	run101
101	Q0	888657	45	291.0	run101
101	Q0	888656	46	291.0	run101
101	Q0	888652	47	291.0	run101
101	Q0	888643	48	291.0	run101
101	Q0	888641	49	291.0	run101
101	Q0	514408	50	291.0	run101
101	Q0	471806	51	291.0	run101
101	Q0	368450	52	291.0	run101
101	Q0	144022	53	291.0	run101
101	Q0	61597	54	291.0	run101
101	Q0	888702	55	290.0	run101
101	Q0	888700	56	290.0	run101
101	Q0	888667	57	290.0	run101
101	Q0	888666	58	290.0	run101
101	Q0	888650	59	290.0	run101
101	Q0	888663	60	289.0	run101
101	Q0	888647	61	289.0	run101
101	Q0	888708	62	288.0	run101
101	Q0	888704	63	288.0	run101
101	Q0	888698	64	288.0	run101
101	Q0	888694	65	288.0	run101
101	Q0	888680	66	288.0	run101
101	Q0	888677	67	288.0	run101
101	Q0	888672	68	288.0	run101
101	Q0	888660	69	288.0	run101
